,Image,Accuracy,F1,Jaccard,Recall,Precision
244,p_8776f290,0.9753547239368998,0.9706466118580183,0.9429673259346518,0.9436904962821034,0.9991879896041647
245,p_879cdd17,0.9915032007315958,0.9821389523665347,0.9649047427937393,0.9919233494801627,0.9725456976838258
246,p_87c6c465,0.8497711559061253,0.8630068865080387,0.7590256055795718,0.7928132363278408,0.9468374450147521
247,p_885e33c3,0.9603092849794239,0.8948599284951447,0.8097253475540211,0.8283342057630817,0.9730045078915883
248,p_88769426,0.9957740162037036,0.98939862640653,0.9790196730966751,0.9901377040923807,0.988660651250955
249,p_88d2e15b,0.9830174218633169,0.9717253892621835,0.94500572037361,0.948550365066988,0.9960612002705266
250,p_8910e0b6,0.9972753772290809,0.994706338956437,0.9894684284827423,0.9966154345973346,0.9928045433788942
251,p_892d2a98,0.9956727251943301,0.9872835166090274,0.9748863900222244,0.9864964655178201,0.9880718245603418
252,p_8b4dec90,0.990654847797705,0.991284649127023,0.9827199003853081,0.984538991443671,0.9981233814837439
253,p_8b8eed77,0.9882716049382716,0.9907010889514255,0.9815735240635228,0.9825890995124337,0.998948134148994
254,p_8c2c818e,0.9925850850850851,0.991791197770353,0.9837160671251961,0.9923630476845204,0.9912200065344637
255,p_8d04d99a,0.9904566936728395,0.9915030414980822,0.9831492630091028,0.9867446207175339,0.9963075781371348
256,p_8d6a5c0d,0.9862317845949717,0.9831953772977743,0.9669462110477697,0.9720511854333246,0.9945980603859174
257,p_8df8d0d7,0.9942838363054413,0.990888990719543,0.9819425034576649,0.9831193881184933,0.9987823780908864
258,p_8e189caf,0.9931172839506173,0.9848942522391431,0.9702380805267281,0.9772885693516425,0.9926192450845538
259,p_8e36c2c5,0.954925125743027,0.9314461904360382,0.8716886151162828,0.8741291486785902,0.996807293362482
260,p_8e5e8650,0.9936483087133376,0.9907390065940925,0.981647971205833,0.9908298587603139,0.9906481710873598
261,p_8f25de7c,0.9645036008230453,0.9492335931551242,0.9033726116210521,0.9650002368386281,0.9339738733043466
262,p_90780458,0.9922859071432764,0.9505409728102361,0.9057437672012694,0.9253377295416036,0.9771555684510856
263,p_9105cbb1,0.9769863251980304,0.9825146228258919,0.9656302143178298,0.9676586379801992,0.9978338731442601
264,p_913ad33f,0.9806086033950617,0.9524010199274118,0.9091274791632767,0.9346976994909185,0.9707878942910303
265,p_9197d1f6,0.9949354138088706,0.990950692970013,0.9820636970523818,0.9869381959616426,0.9949959495903447
266,p_9209383e,0.9957538866026521,0.9946753420818559,0.9894070877975469,0.993165527349341,0.9961897542578132
267,p_930f61e7,0.972410556022017,0.9629642964766105,0.9285739085017835,0.9293904172817086,0.9990547743639216
268,p_944f60b5,0.9915196852195,0.988505818406194,0.9772728666106714,0.9783165065823795,0.9989096104677395
269,p_94cb71c2,0.9777359617682199,0.9820568576632672,0.9647462778804256,0.9969502758110604,0.9676018746323786
270,p_954c83b4,0.9829938271604939,0.9744098830796383,0.9500967950096795,0.9788180133632108,0.9700412790286064
271,p_95a10f19,0.9461490599048816,0.9669180245353033,0.9359547911000656,0.9359925088418966,0.9999569473646308
272,p_970b8066,0.9319408038444735,0.9463646583518586,0.8981899343576636,0.8981899343576636,1.0
273,p_97a13c76,0.9746963201143265,0.939771672347693,0.8863861187605272,0.895302520894938,0.9888892203066277
274,p_984869e2,0.9805897835375209,0.9822402711880514,0.9651003506835942,0.9712683937381201,0.9934628672290312
275,p_9896b42f,0.8801249035493827,0.9163037809143137,0.8455356443777194,0.8722585765239532,0.9650337201690512
276,p_991d788b,0.9868032693187014,0.9526364913792219,0.9095566950138472,0.9473911837187668,0.9579402045438606
277,p_99526afb,0.9753105050053407,0.972600521153153,0.9466624630224649,0.9591598441155241,0.9864232392987949
278,p_99a33b12,0.956715276235596,0.9730566398825317,0.9475270766356846,0.9483256080958193,0.9991121141225109
279,p_99d2a3b9,0.9462923027772073,0.9626876940851468,0.9280596485704548,0.9791125999201847,0.9468047618676375
280,p_9a992806,0.9633678768329788,0.939852194082129,0.8865293960292729,0.9759060345096571,0.9063673871543815
281,p_9ab20ac0,0.9561361424002225,0.9502265716021492,0.9051730077149804,0.9077234025982509,0.9969056008211263
282,p_9d71b618,0.9933859167809785,0.9929761180730818,0.9860502177694573,0.9888108641963369,0.9971766117146232
283,p_9e81d06f,0.8867330931195921,0.861501411675848,0.7566995870798238,0.9928790527050273,0.7608286526519743
284,p_9e8f5a06,0.9982264517604024,0.9948961213482924,0.9898440772936741,0.9953004827865373,0.9944920883370382
285,p_9ed69917,0.9873762376237624,0.9748056563771468,0.9508496242111111,0.9511912625865886,0.9996224078651738
286,p_9f3ce5d8,0.9750668724279835,0.9598452833419092,0.9227908771358483,0.9371466882840263,0.9836707356187385
287,p_9f45187e,0.9882893232738912,0.9829465674650572,0.966465021424807,0.9749817134686289,0.9910426268247899
288,p_a027b8a1,0.8670061728395062,0.8923329551514849,0.805596735319972,0.9583968252503965,0.8347895386966396
289,p_a06aa630,0.9832642103909465,0.9835721705742351,0.9676753647427266,0.9678787113390322,0.9997829338996299
290,p_a0927607,0.9899951774691358,0.979938692427451,0.9606664669591497,0.9735857612515588,0.9863750776244863
291,p_a09f6d7a,0.993684944982042,0.9699277197683982,0.9416113202758154,0.9935666739201999,0.9473874621593007
292,p_a0d7043e,0.9625008526021417,0.9730134803746116,0.9474452310528241,0.9479738470404162,0.9994117874435106
293,p_a0fe2077,0.9463359518594053,0.920849924475296,0.853310346132868,0.8538215875147415,0.9992987914226877
294,p_a1223c2a,0.9879586226851852,0.9823794297537749,0.9653690761342186,0.9691664183531102,0.9959576967600046
295,p_a16e9e66,0.9955595564700503,0.9760634938240794,0.9532461123682057,0.966383786125228,0.9859390755517933
296,p_a1f3fa33,0.981208276177412,0.9680559792778737,0.9380896248620678,0.9749462799080986,0.9612623877002872
297,p_a22ecda6,0.9957636566332219,0.9951602152713606,0.990367051937645,0.9950531965321436,0.9952672570329495
298,p_a283d89c,0.9917256953024188,0.9779012108046673,0.9567580170743956,0.995227683168908,0.9611677075037568
299,p_a28e0785,0.997276520347508,0.9945676771661174,0.9891940557101422,0.993139940210697,0.9959995250577695
300,p_a293d5dc,0.9962197073616826,0.9941940184520309,0.9884550665745027,0.9934614608643784,0.9949276571820123
301,p_a3fdb557,0.9570360195360196,0.9588036220616483,0.9208672277175536,0.9675472116076868,0.9502166464221614
302,p_a4bb2d84,0.9706572930955647,0.8802645756853452,0.7861362216204957,0.9811324678565673,0.7982032052990217
303,p_a5557d9c,0.9869666280864198,0.9836904111010933,0.9679042900371002,0.9705842073360255,0.9971554170036325
304,p_a5edb3b1,0.9913233024691358,0.9475843102524064,0.9003897599433076,0.9907885758845891,0.907990531064362
305,p_a5f698d0,0.974204550656961,0.9685495799726492,0.9390170978329396,0.9393678557604597,0.9996025105205096
306,p_a604b4ee,0.9977646319158665,0.9920846463186825,0.9842936142357444,0.9968844311036272,0.9873308599304708
307,p_a6186f36,0.8508259030635574,0.8794796004926192,0.7848849524553669,0.9288248140226031,0.8351129694784216
308,p_a6a502d2,0.9821000514403292,0.9770634113705761,0.9551554047741017,0.9709991369668068,0.9832039094148646
309,p_a7f9f28a,0.9857584590763603,0.9351776455621779,0.8782475702774941,0.8799373347694115,0.9978182302683077
310,p_a9065632,0.9778183584819388,0.959417419483696,0.9220002693180425,0.9592358632399282,0.9595990444674077
311,p_aac2d174,0.8959660755388157,0.9149674534597033,0.8432626803473703,0.9633156791821319,0.8712404283537531
312,p_ab8129e0,0.9787234042553191,0.9853340177458385,0.97109199971092,0.9714681759394054,0.9996014073809434
313,p_ac32fee9,0.9745193187014175,0.9717679706008449,0.9450862673172078,0.9485482287723428,0.9961530421867028
314,p_ac499c80,0.9703028549382716,0.9783402390382194,0.9575988762807095,0.9768902250568964,0.9797945639768356
315,p_adb14fc5,0.9810459533607682,0.9563846703203481,0.916414930982204,0.926666182413188,0.98807247824226
316,p_adba9f61,0.9804681069958848,0.9777965479489438,0.95655766568484,0.9591071433123698,0.997228800856673
