,Image,Accuracy,F1,Jaccard,Recall,Precision
213,p_76184ee7,0.9927459490740741,0.9868970755791873,0.9741330834114339,0.9781887191247168,0.995761877641136
214,p_7625123e,0.996845815680379,0.9932903791620181,0.9866701962530232,0.9972005146577745,0.9894107880613151
215,p_772ba96f,0.9562527520915896,0.9714595557343024,0.9445030199350627,0.9483857849988081,0.9956840710570223
216,p_773ed527,0.9721669238683127,0.9590185508135508,0.9212638242142026,0.9245971908327826,0.9961019242569662
217,p_774978f6,0.9864293981481481,0.987419977826258,0.975152537284439,0.976148070234365,0.9989552475068406
218,p_7794234c,0.9909919945987654,0.9905762374269531,0.9813284312843489,0.9837918494267421,0.9974548476769516
219,p_7908fa55,0.9975714449016918,0.9927611908513991,0.9856264292383259,0.9920293901342848,0.9934940720357621
220,p_79667a8b,0.995421239140375,0.9910093722048081,0.9821789666870585,0.9850627720550011,0.9970282049544972
221,p_7c18a80a,0.9948976835645447,0.9891442147112269,0.978521594382186,0.9789222957294046,0.9995818611360833
222,p_7c86cc6e,0.9910719807797521,0.9937150203603533,0.9875085492344379,0.9885029229927381,0.9989823729144537
223,p_7dfc4104,0.9844740226337448,0.9764271962948934,0.9539401523374238,0.9568404376226939,0.9968326044403337
224,p_7e060171,0.9972703222703223,0.9871264107071968,0.9745800671892497,0.9927592125847384,0.9815571679457779
225,p_7eca9af1,0.9934884523729983,0.9947671387949877,0.9895887581734257,0.9957022880523966,0.9938337444468385
226,p_7f83f29f,0.9856732039542617,0.9902333415760581,0.9806556131706987,0.9841978913545226,0.9963432715728229
227,p_80127331,0.984339320523531,0.9686112629216619,0.9391330621521922,0.9685031496850315,0.9687194002981763
228,p_80d05b01,0.7790639467592593,0.8310583848338897,0.7109494384078316,0.7129452882941764,0.9960778316605702
229,p_818e689d,0.9911115397805212,0.9780879967451667,0.957115674960187,0.9647125041041061,0.9918395996420784
230,p_819ea202,0.9953669452436407,0.9844999732626448,0.9694731140733608,0.9944058210325697,0.9747895345934784
