,Image,Accuracy,F1,Jaccard,Recall,Precision
157,p_5ad5811c,0.7250445816186557,0.6823717237663613,0.5178787796789547,0.9667429036467469,0.5272724768156779
158,p_5b21d514,0.9901297439414724,0.9805737761163977,0.9618879259166077,0.9959803565348343,0.9656365763306688
159,p_5b442ca8,0.9757636031092821,0.9522814946186706,0.908909683018414,0.9801406117886885,0.925962319151404
160,p_5b9e9633,0.9693826779218997,0.9584459797737058,0.9202076523745434,0.9662649131620834,0.9507525709375491
161,p_5c78dff0,0.9837774348422497,0.986643815794489,0.9736397045507104,0.9754951450890261,0.9980502628527472
162,p_5c98c94a,0.993755787037037,0.9899849531940171,0.9801685195925469,0.9848971425639973,0.9951256023022251
163,p_5ca63d6a,0.9670210333790581,0.9299052931829557,0.8689934519430745,0.9319839870649771,0.9278358512887148
164,p_5cb2ac7b,0.9509239969135802,0.9341418586590732,0.8764223140275076,0.9793536183072273,0.8929202850048313
165,p_5da96b53,0.9885414253725581,0.9801868717998927,0.961143610231659,0.9641793985028236,0.9967348361082323
166,p_5e0ebe43,0.9395892769938572,0.9357493832307093,0.8792566041176765,0.9560934940445517,0.9162530129027855
167,p_5e8421f1,0.986283275462963,0.9708049650959054,0.9432662733224026,0.9471865755197119,0.995631339820706
168,p_5f03ec56,0.9868141289437585,0.978063586123483,0.9570689260532256,0.9670748928664775,0.9893048745534881
169,p_5fcdce11,0.875182560872641,0.8039724288208958,0.6722022536891011,0.7550580782836698,0.8596633422431715
170,p_605de8d5,0.9823320696024108,0.9572136492578599,0.9179384143037747,0.9197916607757866,0.9978098293875498
171,p_60dfee14,0.9170075263651545,0.9052268458409637,0.8268624805075029,0.9526748009501605,0.8622809549641913
172,p_6159b88f,0.9195473251028806,0.9042270626927974,0.8251956513133843,0.9596537143522511,0.8548533578088761
173,p_6176bcb4,0.8908131447657703,0.8062321155409912,0.6753675702260653,0.9398739574814238,0.7058643845672534
174,p_61eec36a,0.9927937814357567,0.9906690487432671,0.9815106209809284,0.9822567791871579,0.999226652135291
175,p_623491ca,0.9858675064466809,0.9782513265883063,0.9574285262557313,0.9634487147560942,0.9935158963970069
176,p_6234aaa1,0.9156744398719707,0.732356142515057,0.577730202525559,0.9952469233196592,0.5793286340780199
177,p_62b7482f,0.8711005015432098,0.8102580994149141,0.6810368694390346,0.8981161055585194,0.7380577645061126
178,p_636207b3,0.974462287808642,0.9641470893502875,0.9307760584903416,0.9356341383610444,0.9944524984706661
179,p_63c22c48,0.977316261574074,0.9756676435061727,0.9524912859784803,0.9589282355034701,0.9930018532558336
180,p_63d83abc,0.8978433189211448,0.9315738403623285,0.8719122346070665,0.9322212834600151,0.9309272959603593
181,p_64240a9a,0.9606511460581766,0.9077594948146215,0.831098545151055,0.9956482672351521,0.8341285392197019
182,p_64da52e3,0.9644084362139917,0.9698676802551068,0.9414981567564927,0.9611947255749,0.9786985738826077
183,p_64ecb292,0.8220384113241256,0.8004860978705293,0.6673420761939014,0.9884361172369074,0.6725932462668051
184,p_6517ab3a,0.9672828074988569,0.9737953323994469,0.9489289643130856,0.9663869058489909,0.9813182240502953
185,p_669f7b92,0.9926868867335943,0.9947527697389205,0.9895603188884852,0.9910538351132411,0.9984794190543396
186,p_6728d03b,0.97789780521262,0.9788371081211982,0.9585513887214117,0.962389690786135,0.995856479040716
187,p_67ba476a,0.9865475783475783,0.9867107670987211,0.9737701093236156,0.9749290886641973,0.9987806837515284
188,p_682c8aab,0.9374782807498857,0.8357113248466571,0.7177870425791005,0.9191582146750801,0.7661550154486724
189,p_695c9a45,0.9552032709761888,0.9646801212337004,0.9317701137770342,0.9332147393881128,0.9983413909862929
190,p_6a527868,0.9748028120713306,0.9749428348784825,0.9511106970925919,0.9540498780247688,0.9967713592368413
191,p_6aaed593,0.9827106910150891,0.9772516726711271,0.9555152979066023,0.9621224215551671,0.9928643364377266
192,p_6abcb4ed,0.9612802926383174,0.9354774803605581,0.8787765999327173,0.9851888259190531,0.8905418956828597
193,p_6b99c161,0.994031207133059,0.980911837658314,0.9625387418929002,0.9837006133349953,0.978138829550674
194,p_6bcbd2db,0.996282007315958,0.9891987480178334,0.9786283367556469,0.9910929072657522,0.9873118151263847
195,p_6be89ce9,0.9747018301460004,0.9700035151337004,0.9417541995394414,0.9930977479270361,0.9479589729469264
196,p_6c14a1ab,0.9819716102761192,0.9641292906764376,0.9307428832561808,0.933847096634821,0.9964412476567038
197,p_6cbe35ae,0.7976880394574599,0.8112503528384186,0.6824400367019827,0.7463013881185829,0.8885816556062685
198,p_6ef88377,0.955599592798481,0.9381924834225928,0.8835805631200739,0.9781208862535089,0.9013961044921337
199,p_6f42cd49,0.8634982728250177,0.7758531958453071,0.6337909744256983,0.9984264834200661,0.6344246709783642
200,p_70f8cd6a,0.9940811064228786,0.9864670174225189,0.9732954273612962,0.9740484254667151,0.9992063594648743
201,p_710eacd6,0.9955420758713653,0.9921037671492459,0.9843312583311868,0.9931199969649835,0.9910896149623292
202,p_716c0b5b,0.9861568176456712,0.9850250804781638,0.9704920402784122,0.9959319395424292,0.9743545245337473
203,p_73aabf07,0.9580771166472216,0.889499239490421,0.8009893114186194,0.8244420288437625,0.9657034748225929
